1 0.00000 1.00000
2 0.50000 0.50000
3 0.33333 0.66667
4 0.50000 0.50000
5 0.40000 0.60000
6 0.33333 0.66667
7 0.42857 0.57143
8 0.50000 0.50000
9 0.55556 0.44444
10 0.60000 0.40000
11 0.54545 0.45455
12 0.50000 0.50000
13 0.53846 0.46154
14 0.50000 0.50000
15 0.46667 0.53333
16 0.43750 0.56250
17 0.41176 0.58824
18 0.38889 0.61111
19 0.42105 0.57895
20 0.40000 0.60000
21 0.42857 0.57143
22 0.40909 0.59091
23 0.43478 0.56522
24 0.45833 0.54167
25 0.44000 0.56000
26 0.42308 0.57692
27 0.44444 0.55556
28 0.46429 0.53571
29 0.48276 0.51724
30 0.46667 0.53333
31 0.45161 0.54839
32 0.46875 0.53125
33 0.45455 0.54545
34 0.47059 0.52941
35 0.45714 0.54286
36 0.44444 0.55556
37 0.45946 0.54054
38 0.47368 0.52632
39 0.48718 0.51282
40 0.50000 0.50000
41 0.51220 0.48780
42 0.50000 0.50000
43 0.48837 0.51163
44 0.50000 0.50000
45 0.51111 0.48889
46 0.52174 0.47826
47 0.51064 0.48936
48 0.52083 0.47917
49 0.51020 0.48980
50 0.52000 0.48000
51 0.50980 0.49020
52 0.50000 0.50000
53 0.50943 0.49057
54 0.50000 0.50000
55 0.50909 0.49091
56 0.50000 0.50000
57 0.49123 0.50877
58 0.50000 0.50000
59 0.49153 0.50847
60 0.48333 0.51667
61 0.49180 0.50820
62 0.50000 0.50000
63 0.50794 0.49206
64 0.51563 0.48438
65 0.50769 0.49231
66 0.50000 0.50000
67 0.49254 0.50746
68 0.50000 0.50000
69 0.50725 0.49275
70 0.51429 0.48571
71 0.52113 0.47887
72 0.51389 0.48611
73 0.52055 0.47945
74 0.52703 0.47297
75 0.53333 0.46667
76 0.52632 0.47368
77 0.53247 0.46753
78 0.53846 0.46154
79 0.54430 0.45570
80 0.53750 0.46250
81 0.54321 0.45679
82 0.54878 0.45122
83 0.54217 0.45783
84 0.54762 0.45238
85 0.54118 0.45882
86 0.54651 0.45349
87 0.54023 0.45977
88 0.54545 0.45455
89 0.55056 0.44944
90 0.55556 0.44444
91 0.54945 0.45055
92 0.55435 0.44565
93 0.54839 0.45161
94 0.54255 0.45745
95 0.54737 0.45263
96 0.54167 0.45833
97 0.54639 0.45361
98 0.55102 0.44898
99 0.54545 0.45455
100 0.55000 0.45000
101 0.55446 0.44554
102 0.55882 0.44118
103 0.56311 0.43689
104 0.55769 0.44231
105 0.56190 0.43810
106 0.56604 0.43396
107 0.57009 0.42991
108 0.57407 0.42593
109 0.56881 0.43119
110 0.56364 0.43636
111 0.55856 0.44144
112 0.56250 0.43750
113 0.56637 0.43363
114 0.56140 0.43860
115 0.56522 0.43478
116 0.56897 0.43103
117 0.57265 0.42735
118 0.57627 0.42373
119 0.57983 0.42017
120 0.57500 0.42500
121 0.57851 0.42149
122 0.58197 0.41803
123 0.58537 0.41463
124 0.58871 0.41129
125 0.58400 0.41600
126 0.57937 0.42063
127 0.58268 0.41732
128 0.57813 0.42188
129 0.58140 0.41860
130 0.57692 0.42308
131 0.58015 0.41985
132 0.57576 0.42424
133 0.57895 0.42105
134 0.57463 0.42537
135 0.57778 0.42222
136 0.58088 0.41912
137 0.57664 0.42336
138 0.57246 0.42754
139 0.57554 0.42446
140 0.57143 0.42857
141 0.57447 0.42553
142 0.57746 0.42254
143 0.58042 0.41958
144 0.57639 0.42361
145 0.57931 0.42069
146 0.57534 0.42466
147 0.57143 0.42857
148 0.57432 0.42568
149 0.57047 0.42953
150 0.57333 0.42667
151 0.57616 0.42384
152 0.57895 0.42105
153 0.58170 0.41830
154 0.58442 0.41558
155 0.58710 0.41290
156 0.58333 0.41667
157 0.58599 0.41401
158 0.58228 0.41772
159 0.57862 0.42138
160 0.57500 0.42500
161 0.57143 0.42857
162 0.56790 0.43210
163 0.56442 0.43558
164 0.56707 0.43293
165 0.56970 0.43030
166 0.57229 0.42771
167 0.56886 0.43114
168 0.57143 0.42857
