1 1180 1225
2 1120 1225
3 1219 1225
4 1204 1225
5 1189 1225
6 1222 1225
7 1210 1225
8 1204 1225
9 1204 1225
10 1219 1225
11 1224 1225
12 1215 1225
13 1170 1225
14 1219 1225
15 1215 1225
16 1180 1225
17 1215 1225
18 1147 1225
19 1197 1225
20 1170 1225
21 1147 1225
22 1204 1225
23 1204 1225
24 1159 1225
25 1204 1225
26 1219 1225
27 1120 1225
28 1134 1225
29 1225 1225
30 1054 1225
31 1224 1225
32 1215 1225
33 1215 1225
34 1215 1225
35 1180 1225
36 1215 1225
37 1215 1225
38 1204 1225
39 1134 1225
40 1089 1225
41 1215 1225
42 1204 1225
43 1197 1225
44 1197 1225
45 1210 1225
46 1189 1225
47 1204 1225
48 1222 1225
49 1189 1225
50 1210 1225
51 1159 1225
52 1159 1225
53 1219 1225
54 1219 1225
55 1180 1225
56 1222 1225
57 1219 1225
58 1159 1225
59 1210 1225
60 1210 1225
61 1219 1225
62 1189 1225
63 1219 1225
64 1225 1225
65 1210 1225
66 1225 1225
67 1159 1225
68 1159 1225
69 1170 1225
70 1219 1225
71 1170 1225
72 1134 1225
73 1215 1225
74 1210 1225
75 1180 1225
76 1215 1225
77 1222 1225
78 1197 1225
79 1222 1225
80 1189 1225
81 1215 1225
82 1204 1225
83 1197 1225
84 1222 1225
85 1219 1225
86 1225 1225
87 1089 1225
88 1204 1225
89 1225 1225
90 1204 1225
91 1224 1225
92 1189 1225
93 1225 1225
94 1189 1225
95 1120 1225
96 1197 1225
97 1210 1225
98 1225 1225
99 1224 1225
100 1170 1225
101 1204 1225
102 1215 1225
103 1219 1225
104 1204 1225
105 1197 1225
106 1215 1225
107 1204 1225
108 1159 1225
109 1204 1225
110 1204 1225
111 1224 1225
112 1210 1225
113 1180 1225
114 1159 1225
115 1222 1225
116 1180 1225
117 1215 1225
118 1222 1225
119 1189 1225
120 1089 1225
121 1204 1225
122 1222 1225
123 1120 1225
124 1219 1225
125 1170 1225
126 1159 1225
127 1210 1225
128 1225 1225
129 1222 1225
130 1219 1225
131 1219 1225
132 1225 1225
133 1180 1225
134 1219 1225
135 1170 1225
136 1210 1225
137 1225 1225
138 1219 1225
139 1219 1225
140 1219 1225
141 1197 1225
142 1197 1225
143 1159 1225
144 1180 1225
145 1197 1225
146 1197 1225
147 1222 1225
148 1222 1225
149 1224 1225
150 1204 1225
151 1222 1225
152 1219 1225
153 1210 1225
154 1215 1225
155 1204 1225
156 1210 1225
157 1210 1225
158 1189 1225
159 1222 1225
160 1215 1225
161 1224 1225
162 1204 1225
163 1222 1225
164 1170 1225
165 1225 1225
166 1159 1225
167 1134 1225
168 1219 1225
169 1189 1225
170 1210 1225
171 1189 1225
172 1197 1225
173 1159 1225
174 1219 1225
175 1224 1225
176 1225 1225
177 1170 1225
178 1180 1225
179 1215 1225
180 1197 1225
181 1225 1225
182 1219 1225
183 1204 1225
184 1210 1225
185 1197 1225
186 1215 1225
187 1180 1225
188 1159 1225
189 1180 1225
